id,level,grammar_point,connection,meaning,examples
746,N1,～のわりには,动词连体形；体言の,虽然～但是～；与～相比～（多指不相匹配的结果）,"[{""jp"": ""年齢のわりに老けて見える"", ""cn"": ""与实际年龄相比，看上去要老一些""}, {""jp"": ""彼は何事にもまじめな割には人に好かれていない"", ""cn"": ""他做什么事都很认真，相形之下并不那么招人喜欢""}, {""jp"": ""勉強した割には試験はできていなかった"", ""cn"": ""虽然努力学习了，但没能考好""}]"
747,N1,～はおろか,体言,别说～连～也～；别说～就是～也～,"[{""jp"": ""１０日はおろか、１月かかってもできない"", ""cn"": ""别说 10 天，就是一个月也完不成""}, {""jp"": ""彼は漢字はおろか、ひらがなも書けない"", ""cn"": ""他别说汉字了，就是平假名也不会写""}]"
748,N1,～ばかりか（ばかりでなく）,用言终止形；体言,不仅～反而～；不但～而且～（也）～,"[{""jp"": ""あの人は反省しないばかりか、悪口を言い返した"", ""cn"": ""那个人不但不反省，反而恶语伤人""}, {""jp"": ""この種の病気は１年２年も治らないばかりか、一生苦しめられることも或る"", ""cn"": ""这种不仅一二年好不了，有时还会被折磨一生""}, {""jp"": ""彼女は英語ばかりでなく、日本語も上手だ"", ""cn"": ""她不仅会英语，日语也很好""}, {""jp"": ""［用言连体形；体言］＋ばかりでなく"", ""cn"": ""不但～而且～；不仅～还～　　 类义形：～だけでなく／不但～而且～　　　　　　　～のみだなく；のみなら""}, {""jp"": ""ず"", ""cn"": ""不仅～而且～　　　　　　　～ばかりか；のみか／不仅～而且～（也）～""}, {""jp"": ""彼は成績がいいばかりでなく、スポーツにも長じている"", ""cn"": ""他不仅成绩好，还擅长体育""}, {""jp"": ""私の故郷は気候が温暖であるばかりだなく、景色も美しい"", ""cn"": ""我的家乡不仅气候温暖，景色也美""}]"
749,N1,～ばそれまでだ,动词假定型,完了；无话可说了；算了,"[{""jp"": ""鍵が合っても、かけ忘れればそれまでだ"", ""cn"": ""即使有钥匙，忘了锁也就没什么可说的了""}, {""jp"": ""初めからだめだと言ってしまえばそれまでだが、何よりもやってみることだ"", ""cn"": ""要是从一开始就说不行也就没什么可说的了，但最重要的是去做""}]"
750,N1,～ば～ほど,用言假定形,越～越～（但也可单独使用＂ほど＂）,"[{""jp"": ""日本語は勉強すればするほど難しくなると思う人がいる"", ""cn"": ""也有人认为日语是越学越难的""}, {""jp"": ""物が高ければ高いほど品物がいいとは限らない"", ""cn"": ""东西并不是价钱越高就越好的""}]"
751,N1,～はもとより,体言,本来就～；不用说～连～也～；慢说～就是～也～,"[{""jp"": ""そのような困難はもとより予想されていたことだった"", ""cn"": ""那种困难，本来就是预料到的""}, {""jp"": ""彼は日本語にかけては会話はもとより文を書くのも達者です"", ""cn"": ""他的日语，不用说会话，就是文章写得也很好""}]"
752,N1,ひとり～だけでなく,体言,不仅仅是～而且是～；不单是～，而且是～,"[{""jp"": ""ひとり私だけでなくほかの人もそれに興味を示した"", ""cn"": ""不单是我，其他人也对其感兴趣""}, {""jp"": ""これはひとり中国のみならず世界全体の問題である"", ""cn"": ""这不仅仅是中国，而且是全世界的问题""}]"
753,N1,ひとり～のみならず,见 186,,[]
754,N1,～べからざる,见 188,,[]
755,N1,～べからず,动词终止形,禁止～；不得～；不能～；不可～（文语助动词＂べし＂的未然形，＂べからざる＂在句中做定语）,"[{""jp"": ""無用の者入るべからず"", ""cn"": ""闲人免进""}, {""jp"": ""ここに駐車するべからず"", ""cn"": ""此处不得停车""}, {""jp"": ""暴力は許すべからざる行為だ"", ""cn"": ""暴力是不能允许的行为""}, {""jp"": ""それは死ぬまで言うべからざることだ"", ""cn"": ""那件事到死都不能说""}]"
756,N1,～べく,动词终止形,应该～；为了～（文语助动词＂べし＂的连用形）,"[{""jp"": ""この本は驚くべく誤植が多い"", ""cn"": ""这本书错误多得惊人""}, {""jp"": ""調査するべく出張する"", ""cn"": ""为调查而出差""}]"
757,N1,～ほかしかたがない,动词连体形,只好～；只得～；除～之外，没有别的办法,"[{""jp"": ""もうあきらめるほかしかたがない"", ""cn"": ""现在只好放弃了""}, {""jp"": ""こうなったんだから、一生懸命頼んでみるほかなかった"", ""cn"": ""已经这样了，只好拼命相求了""}, {""jp"": ""彼もいないので君がいくほかない"", ""cn"": ""谁都不在，只得你去""}]"
758,N1,～（から）ほかならない,,,[]
759,N1,～まい,五段动词终止形；其他动词，助动词未然形,不打算～；不想～；不会～吧（表示否定的意志或推量）,"[{""jp"": ""もう二度とうそをつくまいと心の中で決めた"", ""cn"": ""我下定决心，再不撒谎""}, {""jp"": ""今日の感動は決して忘れまいと心に誓った"", ""cn"": ""我在心里发誓决不忘记今天受的感动""}, {""jp"": ""二時間も待ったのに、まだ来ないのだから、もう来まい"", ""cn"": ""已经等了两个小时还没来，不会来了吧""}]"
760,N1,～まいか,动词连体形,没有这个打算　表示绝对否定,"[{""jp"": ""心配させたくないので事故のことを両親に話そうか話すまいかと迷っている"", ""cn"": """"}]"
761,N1,～まじき,动词连体形,不该～；不应该～；不可以～（文语助动词＂まじ＂的连体形）,"[{""jp"": ""暴力をふるなんで、親にあるまじきふるまいだ"", ""cn"": ""动用武力，是为人父母不该有的行为""}, {""jp"": ""それは病人にいうまじきことだ"", ""cn"": ""那是不该对病人说的话""}]"
762,N1,～までだ,动词连体形,只是～罢了；～就算了；不过～而已,"[{""jp"": ""念のために重ねて確かめたまでだ"", ""cn"": ""只是为了慎重起见又核实了一遍罢了""}, {""jp"": ""いやなら断るまでのことだ"", ""cn"": ""若是不愿意，拒绝就算了""}]"
763,N1,～までのことだ,见 195,,[]
764,N1,～までもない,动词连体形,用不着～；无需～,"[{""jp"": ""～例：1、誰も知っていることだから、今さら調べるまでのない"", ""cn"": ""谁都知道的事情，到现在了，用不着再做调查了""}, {""jp"": ""わざわざ行くまでのなかろう"", ""cn"": ""无需特意前往了吧！""}, {""jp"": ""それは言うまでもなく、あなたの間違いにきまっいる"", ""cn"": ""那无需说，一定是你的不对""}]"
765,N1,～までもなく,见 297,,[]
766,N1,～まみれ,体言,沾满～；浑身是～,"[{""jp"": ""血まみれになって倒れた家の中から逃げ出してきた"", ""cn"": ""浑身是血地从倒塌的房屋中逃了出来""}, {""jp"": ""子供たちは泥まみれになって遊んでいる"", ""cn"": ""孩子们浑身是泥地玩儿着""}]"
767,N1,～めく,体言,有～样的意味；令人感到～样的气息,"[{""jp"": ""だいぶ春めいてきなしたが、いかがお過ごしでしょうか"", ""cn"": ""大有春天的气息了，你过得好吗？""}, {""jp"": ""そんな皮肉めいた言い方をしなくてもいいのに"", ""cn"": ""也用不着说那些有讽刺意味的话吧！""}, {""jp"": ""めぐる　　　［体言］＋（を）めぐる（或：～をめぐって）"", ""cn"": ""围绕""}, {""jp"": ""留学生をめぐる諸問題を中心に考えて行きたい"", ""cn"": ""我准备以围绕留学生的种种问题为中心探讨一下""}, {""jp"": ""今度の会議は増税の是非をめぐって論争を始めた"", ""cn"": ""这次会议围绕增税的是与非展开了辩论""}]"
768,N1,～もさることながら,,,[]
769,N1,もとより,见 184,,[]
770,N1,～も～なら、～も～,体言,即～也～；又～又～,"[{""jp"": ""彼女は大学院へ行く気もなければ仕事をする気もないそうだ"", ""cn"": ""听说她即不想上研究生院也不想工作""}, {""jp"": ""このドレスはデザインもよければ色もよい"", ""cn"": ""这件女礼服式样也好，颜色也好""}, {""jp"": ""この店には婦人用品もあれば、子供用品もある"", ""cn"": ""这家店里即有妇女用品，有有儿童用品""}]"
771,N1,～ものの,动词连体形,虽然～但是～,"[{""jp"": ""引き受けはしたものの、どうしたらいいか分からない"", ""cn"": ""虽然是接受下来了，但是却不知道怎样干才好""}, {""jp"": ""タバコの害は分かっているものの、なかなかやめられない"", ""cn"": ""虽然知道吸烟的害处，但就是戒不了""}]"
772,N1,～ものを,用言连体形,本应该～却～；～就行了，可却～,"[{""jp"": ""聞けばすぐ分かるものを、なぜ聞かないの"", ""cn"": ""本该问一问就清楚的事情，为什么不问呢？""}, {""jp"": ""自分でやればよいものを、他人に押し付ける"", ""cn"": ""本来自己干就行了，可偏推给别人""}, {""jp"": ""手伝ってもらえばいいものを"", ""cn"": ""本来让人帮一下忙就行了，的偏""}]"
773,N1,～も～ば、～も～,见 204,,[]
774,N1,～や,动词连体形,一～就～；刚～就～,"[{""jp"": ""～とすぐ"", ""cn"": ""一～就～（比前者瞬间性差）""}, {""jp"": ""家に駆け込むや、わっと泣き出した"", ""cn"": ""刚一跑进屋，就哇地一声哭起来了""}, {""jp"": ""入社するや否や、海外勤務に命ぜられた"", ""cn"": ""刚一进公司就被派到国外工作""}, {""jp"": ""終業ベルが鳴るや否や、教室を飛び出した"", ""cn"": ""刚响下课铃，就跑出了教室""}]"
775,N1,～やいなや,见 208,,[]
776,N1,～ゆえに（ゆえの）,动词连体形；体言,因～故～；因为～所以,"[{""jp"": ""来月、出張で北京へ行きますゆえ、よろしくお願い致します"", ""cn"": ""下月因出差去北京，请多关照""}, {""jp"": ""今日は病気ゆえの欠席だった"", ""cn"": ""今天是因病缺席""}, {""jp"": ""祖父は貧しさゆえに大学を中途退学したのである"", ""cn"": ""祖父是因为贫困，大学中途退学的""}, {""jp"": ""女性であるがゆえにこんな払いを受けるのは残念なことだ"", ""cn"": ""因是女性，受这样的待遇是遗憾的事""}]"
777,N1,～ようが,动词意志形；名词,不管～也～；无论～也～,"[{""jp"": ""どんなに人に恨まれようがかまわない。私は自分の義務を果たしているかけなのだから"", ""cn"": ""不管别人怎么怨恨，我都要尽自己的义务""}]"
778,N1,～ようが～まいが,动词意志形；名词,不管～还是～,"[{""jp"": ""君が行こうが行くまいが、私には関係ない。勝手にしろ"", ""cn"": ""不管你去还是不去都和我没有关系，随便你""}]"
779,N1,～ようと,动词意志形；名词,不管～也；无论～也～,"[{""jp"": ""たとえ何年かかろうと、借金は必ず返します"", ""cn"": ""不管要花多少年，借的钱一定会还的，""}]"
780,N1,～ようと～まいと,动词意志形；名词,不管～还是～,"[{""jp"": ""君が行こうと行くまいと、私には関係ない。勝手にしろ"", ""cn"": ""不管你去还是不去都和我没有关系，随便你""}, {""jp"": ""この仕事は、日本人だろうと、外国人だろうとかまいません"", ""cn"": ""这个工作不管是日本人还是外国人做都没有关系""}]"
