level,word,pitch_accent,pos,reading,meaning
 4-N1::2-中频,親方,③④⓪,名,おやかた,老板，工头，师傅
 4-N1::2-中频,親密,⓪,名・ナ形,しんみつ,亲密，密切
 4-N1::1-高频,人並み,⓪,名・ナ形,ひとなみ,普通，寻常
 4-N1::2-中频,塵[ちり],⓪,名,ちり,灰尘，污垢，垃圾；少许，丝毫（不）
 4-N1::2-中频,尽力,①⓪,名・自動3,じんりょく,尽力，努力
 4-N1::2-中频,推理,①,名・他動3,すいり,推理，推断
 4-N1::3-低频,水槽,⓪,名,すいそう,水槽；鱼缸
 2-N3::2-中低频,水族館,③④,名,すいぞくかん,水族馆
 3-N2::2-中低频,数値,①,名,すうち,数值
 4-N1::3-低频,雛[ひな],①,名・造,ひな,雏鸟；（三月三日女儿节陈列的）古装玩偶；小而可爱
 4-N1::1-高频,寸前,⓪,名,すんぜん,（前接名词）迫在眉睫；临近
 4-N1::3-低频,性急,⓪,名・ナ形,せいきゅう,性急，急躁
 4-N1::2-中频,成り行き,⓪,名,なりゆき,趋势，推移
 4-N1::1-高频,成員,⓪,名,せいいん,成员
 4-N1::2-中频,成就,①,名・自他動3,じょうじゅ,成就，实现
 3-N2::2-中低频,成否,①,名,せいひ,成败，成功与否
 4-N1::1-高频,政策,⓪,名,せいさく,政策
 4-N1::2-中频,晴らす,②,他動1,はらす,消除；雪除
 4-N1::3-低频,晴れ渡る,④⓪,自動1,はれわたる,完全放晴
 3-N2::1-高频,正座,⓪,名・自動3,せいざ,端坐
 4-N1::2-中频,生々しい,⑤,イ形,なまなましい,非常新，生动，鲜明，逼真
 4-N1::3-低频,生動,⓪,名・自動3,せいどう,生动，栩栩如生
 4-N1::1-高频,精算,⓪,名・他動3,せいさん,细算；补（票）
 4-N1::2-中频,精度,①,名,せいど,精度
 4-N1::3-低频,精力,①,名,せいりょく,精力
 4-N1::2-中频,請け負う,③⓪,他動1,うけおう,承包（工程等）
 3-N2::2-中低频,積み重なる,⑤,自動1,つみかさなる,堆积；积累（疲劳、努力等）
 4-N1::3-低频,積み木,⓪,名,つみき,积木
 4-N1::3-低频,積み立てる,④,他動2,つみたてる,积攒，积累
 3-N2::2-中低频,責める,②,他動2,せめる,责备，责怪；催促；苛责，折磨
 4-N1::1-高频,跡地,⓪②,名,あとち,旧地皮，旧址
 4-N1::2-中频,切り抜ける,④⓪,他動2,きりぬける,杀出，突围；摆脱，逃脱，闯过
 4-N1::2-中频,切り離す,④⓪,他動1,きりはなす,割开，断开
 4-N1::2-中频,切望,⓪,名・他動3,せつぼう,切盼，殷切期望
 4-N1::2-中频,接点,①,名,せってん,交接点；相同处
 4-N1::1-高频,摂取,①⓪,名・他動3,せっしゅ,摄取，吸收
 4-N1::1-高频,折,②,名,おり,时机；时候
 3-N2::1-高频,折り畳む,④⓪,他動1,おりたたむ,折叠
 3-N2::2-中低频,折り返し,⓪,名・副,おりかえし,折回；立即
 4-N1::1-高频,説く,①,他動1,とく,说明
 3-N2::2-中低频,説教,③①,名・自他動3,せっきょう,（宗教）说教；教训
 4-N1::2-中频,絶妙,⓪,ナ形・名,ぜつみょう,绝妙，高超
 4-N1::3-低频,せみ,⓪,名,せみ,蝉
 4-N1::3-低频,先だって,⓪⑤,名・副,せんだって,前几天，前些日子
 4-N1::3-低频,先述,⓪,他動3・名,せんじゅつ,前述，上述
 4-N1::2-中频,先走る,④,自動1,さきばしる,出风头，贸然行事
 4-N1::2-中频,先導,⓪,他動3・名,せんどう,先导，带路
 4-N1::3-低频,先入観,③,名,せんにゅうかん,先入为主的观念，成见
 4-N1::1-高频,先方,⓪,名,せんぽう,对方
 4-N1::3-低频,戦前,⓪,名,せんぜん,（特指第二次世界大战之前）战前
 4-N1::3-低频,浅はか,②,ナ形,あさはか,肤浅，浅薄
 4-N1::3-低频,潜水,⓪,名・自動3,せんすい,潜水
 3-N2::2-中低频,繊細,⓪,名・ナ形,せんさい,纤细；（感情）细腻
 2-N3::2-中低频,前方,⓪,名,ぜんぽう,前面，前方
 3-N2::1-高频,全額,⓪,名,ぜんがく,全额
 4-N1::1-高频,素振り,①⓪,名,そぶり,神态、举止中表现出来的样子
 3-N2::2-中低频,組み込む,③,他動1,くみこむ,排入，编入
 4-N1::2-中频,操縦,⓪,名・他動3,そうじゅう,驾驶；操纵
 2-N3::2-中低频,早朝,⓪,名,そうちょう,早晨
 4-N1::3-低频,相手取る,④,他動1,あいてどる,以……为对手争执，（特指）起诉……
 4-N1::1-高频,総じて,⓪①,副,そうじて,总的来说
 3-N2::2-中低频,総数,③,名,そうすう,总数
 3-N2::2-中低频,送付,①⓪,名・他動3,そうふ,发送，寄出，送出
 4-N1::1-高频,増殖,⓪,名・自他動3,ぞうしょく,增殖，繁殖
 4-N1::2-中频,増税,⓪,名・自他動3,ぞうぜい,增税
 4-N1::3-低频,則[のっと]る,③,自動1,のっとる,遵守，遵照，遵循
 4-N1::2-中频,即刻,⓪,副,そっこく,立即
 3-N2::2-中低频,足腰,③②,名,あしこし,（支撑运动能力的）腰腿，腿脚
 4-N1::2-中频,尊厳,⓪③,ナ形・名,そんげん,尊严
 4-N1::2-中频,損ねる,③,他動2,そこねる,损害；（前接动词的连用形）没成功
 4-N1::2-中频,損傷,⓪,名・自他動3,そんしょう,损伤
 4-N1::1-高频,村落,①⓪,名,そんらく,村落，村庄
 4-N1::2-中频,多角,⓪,名,たかく,多角；多方面
 3-N2::2-中低频,多額,⓪,ナ形・名,たがく,高额
 4-N1::1-高频,多岐,①,名・ナ形,たき,涉及多方面
 3-N2::2-中低频,多大,⓪,名・ナ形,ただい,（数量或程度）巨大
 4-N1::3-低频,多発,⓪,名・自動3,たはつ,多发
 4-N1::2-中频,打ち解ける,⓪④,自動2,うちとける,亲密，融洽，无隔阂
 4-N1::3-低频,打診,⓪,名・他動3,だしん,叩诊；打探，试探
 3-N2::2-中低频,体外,①,名,たいがい,体外
 3-N2::2-中低频,体質,⓪,名,たいしつ,（个人的）体质；（团体的）性质
 3-N2::2-中低频,体得,⓪,他動3・名,たいとく,体会，领会，体验
 4-N1::1-高频,耐性,⓪,名,たいせい,（植物的耐热性、耐寒性等）抗性；（细菌的）抗药性
 4-N1::2-中频,待ち受ける,④⓪,他動2,まちうける,（做好心理准备后）等待
 3-N2::2-中低频,待ち伏せ,⓪,他動3・名,まちぶせ,埋伏
 4-N1::1-高频,待機,①⓪,名・自動3,たいき,待命，等待时机
 3-N2::2-中低频,代々,①,名,だいだい,（世世）代代
 4-N1::2-中频,代行,⓪,名・他動3,だいこう,代行，代办
 4-N1::3-低频,代講,⓪,名・自他動3,だいこう,代课
 4-N1::3-低频,大がかり,③,ナ形,おおがかり,大规模
 3-N2::2-中低频,大局,⓪,名,たいきょく,大局
 4-N1::3-低频,大口,⓪,名,おおぐち,大宗（买卖、订单等）
 4-N1::3-低频,大正,⓪,名,たいしょう,大正年号（1912年—1926年）
 2-N3::2-中低频,大雪,⓪,名,おおゆき,大雪
 4-N1::3-低频,大台,⓪,名,おおだい,（金额、数量的）大关，整数关口
 3-N2::2-中低频,大別,⓪,名・他動3,たいべつ,大致区别
 4-N1::3-低频,大便,③,名,だいべん,大便
 4-N1::2-中频,大粒,⓪,ナ形・名,おおつぶ,大颗，大粒
 4-N1::2-中频,第三者,①+①,名,だいさんしゃ,第三者，局外人
 4-N1::2-中频,託す,②,他動1,たくす,托付，委托；托词；寄托
 4-N1::3-低频,脱,,造,だつ,脱离……
 4-N1::3-低频,丹精,①,名・自動3,たんせい,精心，竭力，心血
 4-N1::1-高频,単独,⓪,名,たんどく,单独，独自
 3-N2::2-中低频,探究,⓪,名・他動3,たんきゅう,探究，探求
 4-N1::2-中频,探知,⓪①,名・他動3,たんち,探知，探查
 4-N1::2-中频,探偵,⓪,名・他動3,たんてい,侦探，侦查
 4-N1::2-中频,たたえる,③②⓪,他動2,たたえる,装满；洋溢
 4-N1::3-低频,短絡,⓪,名・自他動3,たんらく,武断；短路
 4-N1::2-中频,端的,⓪,ナ形,たんてき,直截了当；明显，清楚
 4-N1::1-高频,断ち切る,③⓪,他動1,たちきる,切断；断绝
 4-N1::3-低频,断念,③,名・他動3,だんねん,死心，放弃
 4-N1::2-中频,知覚,⓪,他動3・名,ちかく,（视觉、听觉、嗅觉、味觉、触觉）知觉；（通过感觉器官的作用）察觉，辨别
 4-N1::2-中频,地殻,⓪,名,ちかく,地壳
 4-N1::2-中频,地形,⓪,名,ちけい,地形
 4-N1::2-中频,置き去り,⓪,名,おきざり,丢下不管
 3-N2::2-中低频,蓄え,③⓪④,名,たくわえ,储蓄，积蓄
 4-N1::2-中频,着色,⓪,名・自他動3,ちゃくしょく,着色，上颜色
 1-N4+N5,着付け,⓪③,名,きつけ,穿着（和服）
 4-N1::2-中频,中枢,⓪,名,ちゅうすう,中枢，枢纽，关键
 4-N1::3-低频,仲間入り,⓪,名・自動3,なかまいり,加入……的行列
 4-N1::1-高频,虫食い,⓪③,名,むしくい,虫蛀
 4-N1::2-中频,兆候,⓪,名,ちょうこう,征兆，迹象
 4-N1::3-低频,聴衆,⓪,名,ちょうしゅう,听众
 3-N2::2-中低频,腸,①,名,ちょう,肠
 4-N1::2-中频,蝶[ちょう],①,名,ちょう,蝴蝶，蝶类
 4-N1::1-高频,調達,⓪,名・他動3,ちょうたつ,筹措，筹备
 3-N2::1-高频,調理,①,名・他動3,ちょうり,烹饪，做菜
 4-N1::1-高频,追い払う,④,他動1,おいはらう,轰走，驱赶，驱逐
 3-N2::2-中低频,追い立てる,④,他動2,おいたてる,驱赶，驱逐；催逼，催促
 4-N1::2-中频,追究,⓪,名・他動3,ついきゅう,追求，弄清
 3-N2::2-中低频,痛ましい,④,イ形,いたましい,令人痛心的，惨不忍睹的
 4-N1::3-低频,痛手,⓪,名,いたで,重伤；沉重的打击
 4-N1::3-低频,通念,①,名,つうねん,普通的想法
 4-N1::1-高频,通報,⓪,名・他動3,つうほう,通报，通知；报警
 4-N1::2-中频,鶴,①,名,つる,鹤，仙鹤
 3-N2::2-中低频,低温,⓪,名,ていおん,低温
 4-N1::2-中频,低迷,⓪,名・自動3,ていめい,低垂，弥漫；低迷，低潮
 4-N1::3-低频,呈示,①⓪,他動3・名,ていじ,出示（证件等）
 4-N1::2-中频,定か,①,ナ形,さだか,确定，清楚，明确
 4-N1::3-低频,定時,①,名,ていじ,定时，准时；定期
 4-N1::3-低频,定職,⓪,名,ていしょく,稳定的工作
 4-N1::3-低频,定説,⓪,名,ていせつ,定论
 4-N1::3-低频,ほどほど,⓪,名,ほどほど,适当，恰当
 3-N2::2-中低频,締めくくる,④⓪,他動1,しめくくる,扎紧；总结；监督
 4-N1::3-低频,締結,⓪,名・他動3,ていけつ,（条约、协定等）缔结，签订
 4-N1::3-低频,摘出,⓪,名・他動3,てきしゅつ,摘除，取出；指出，摘出
 4-N1::3-低频,摘発,⓪,他動3・名,てきはつ,揭发，检举
 3-N2::2-中低频,敵[かな]う,②,自動1,かなう,匹敌，并肩
 2-N3::1-高频,的,⓪,名,まと,靶子；目标
 3-N2::2-中低频,適[かな]う,②,自動1,かなう,符合，合乎
 3-N2::1-高频,適性,⓪,名,てきせい,适于某人的性质、资质、才能；适应性
 4-N1::3-低频,撤廃,⓪,名・他動3,てっぱい,取消，撤销
 4-N1::1-高频,天体,⓪,名,てんたい,天体
 4-N1::3-低频,天文,⓪,名,てんもん,天文
 4-N1::3-低频,添加,①⓪,他動3・名,てんか,添加
 4-N1::1-高频,転化,①⓪,名・自動3,てんか,转化，转变
 4-N1::2-中频,伝承,⓪,他動3・名,でんしょう,口传，代代相传
 3-N2::2-中低频,伝票,⓪,名,でんぴょう,单据，票据
 4-N1::2-中频,途方もない,⑤,成句,とほうもない,荒唐，毫无道理；出奇，非比寻常
 4-N1::3-低频,度外視,②,名・他動3,どがいし,置之度外
 3-N2::2-中低频,土俵,⓪,名,どひょう,相扑比赛场；（比喻）进行议论、对决的场所
 4-N1::2-中频,冬山,⓪,名,ふゆやま,冬天的山
 3-N2::2-中低频,投 函[かん],⓪,他動3・名,とうかん,投函，投进邮筒，寄出
 2-N3::2-中低频,投げ捨てる,④⓪,他動2,なげすてる,扔掉，丢弃；（把做了一半的工作等）丢在一边
 4-N1::1-高频,投げ出す,③⓪,他動1,なげだす,扔，抛出；中途放弃；豁出去
 4-N1::3-低频,投球,⓪,名・自動3,とうきゅう,投球
 4-N1::3-低频,東南,⓪,名,とうなん,东南
 4-N1::3-低频,踏み越える,④,自動2,ふみこえる,踏过去；渡过（难关）
 3-N2::2-中低频,踏み出す,③,他動1,ふみだす,踏出（场所、新的一步）
 4-N1::3-低频,踏み入れる,④,他動2,ふみいれる,踏入（场所、领域）
 3-N2::2-中低频,頭ごなし,④,名,あたまごなし,劈头盖脸，毫不留情，不容分说
 4-N1::3-低频,動的,⓪,ナ形,どうてき,具有动感的，生动的
 4-N1::1-高频,同然,⓪,ナ形・名,どうぜん,几乎一样
 4-N1::3-低频,同伴,⓪,名・自他動3,どうはん,陪同，（男女）同行
 4-N1::2-中频,胴,①,名,どう,（动物的）躯体；腰身
 4-N1::2-中频,道のり,⓪,名,みちのり,路程，距离
 4-N1::2-中频,道筋,⓪,名,みちすじ,道路；道理，条理
 3-N2::2-中低频,どうりで,③①,副,どうりで,怪不得，当然
 4-N1::3-低频,独学,⓪,名・他動3,どくがく,自学
 3-N2::2-中低频,突き詰める,④,他動2,つきつめる,追究（真相等）；苦思冥想
 4-N1::2-中频,突き止める,④,他動2,つきとめる,追究，彻底查明（真相等）
 4-N1::1-高频,突き出す,③,他動1,つきだす,伸出，探出；（迅速向前）突出，推出；扭送
 4-N1::2-中频,突き放す,④,他動1,つきはなす,强行推开；冷淡对待；冷眼旁观
 3-N2::2-中低频,突拍子もない,⑦,成句,とっぴょうしもない,越出常轨，异常
 3-N2::2-中低频,内蔵,⓪,他動3・名,ないぞう,内置
 4-N1::2-中频,難航,⓪,名・自動3,なんこう,难以航行；进展迟缓
 3-N2::2-中低频,二酸化炭素,⑤,名,にさんかたんそ,二氧化碳，CO<sub>2</sub>
 4-N1::3-低频,日和,⓪,名,ひより,天气；晴天；形势
 4-N1::1-高频,入荷,⓪,名・自他動3,にゅうか,进货，到货
 4-N1::3-低频,入居,⓪,名・自動3,にゅうきょ,住进，搬进
 4-N1::2-中频,入念,⓪,名・ナ形,にゅうねん,细心，精心，周到
 3-N2::1-高频,入門,⓪,名・自動3,にゅうもん,入门；拜师
 3-N2::2-中低频,任す,②,他動1,まかす,任凭；委托
 4-N1::2-中频,忍ぶ,②⓪,自他動1,しのぶ,躲避，避开；忍受，忍耐；隐藏，潜伏
 4-N1::1-高频,認知,①⓪,他動3・名,にんち,（心理上的）认知
 4-N1::3-低频,熱湯,⓪,名,ねっとう,沸腾的热水，滚烫的水
 4-N1::3-低频,熱量,②,名,ねつりょう,热量；热情的程度
 4-N1::3-低频,年俸,⓪,名,ねんぽう,年薪
 3-N2::2-中低频,念,①⓪,名,ねん,念头；注意
 4-N1::2-中频,念入り,⓪④,ナ形,ねんいり,周到，细致
 4-N1::3-低频,捻出,⓪,名・他動3,ねんしゅつ,筹措；想出
 3-N2::2-中低频,濃厚,⓪,ナ形,のうこう,（颜色、味道、香气、成分等）浓厚，浓重；很可能；（爱意表达）强烈
 4-N1::1-高频,濃密,⓪,ナ形,のうみつ,浓厚，浓密
 4-N1::1-高频,納期,①,名,のうき,交货期
 3-N2::1-高频,納品,⓪,名・自他動3,のうひん,交货
 3-N2::1-高频,脳,①,名,のう,脑；头脑
 4-N1::3-低频,農場,③⓪,名,のうじょう,农场
 4-N1::2-中频,波及,⓪,名・自動3,はきゅう,波及
 4-N1::2-中频,破綻,⓪,名・自動3,はたん,破裂，失败，破产
 4-N1::3-低频,羽目,②,名,はめ,困境
 4-N1::3-低频,廃棄物,③,名,はいきぶつ,废弃物
 3-N2::1-高频,敗者,①,名,はいしゃ,败者
 3-N2::2-中低频,背景,⓪,名,はいけい,背景；背后
 4-N1::2-中频,配付,⓪①,名・他動3,はいふ,分配，分发（给某个固定群体）
 4-N1::2-中频,培う,③,他動1,つちかう,培植；培养
 4-N1::1-高频,拍子,③⓪,名,ひょうし,节拍；当……
 4-N1::3-低频,薄まる,③⓪,自動1,うすまる,变浅，变淡
 4-N1::3-低频,発育,⓪,名・自動3,はついく,发育，成长
 4-N1::3-低频,発酵,⓪,名・自動3,はっこう,发酵
 3-N2::2-中低频,発散,⓪,名・自他動3,はっさん,发散，散发
 4-N1::2-中频,発注,⓪,名・他動3,はっちゅう,订购
 4-N1::2-中频,発病,⓪,名・自動3,はつびょう,发病，得病
 4-N1::1-高频,罰,①,名,ばつ,惩罚，处罚
 4-N1::3-低频,抜き打ち,⓪,名,ぬきうち,拔刀就砍；突袭
 3-N2::2-中低频,抜け落ちる,④,自動2,ぬけおちる,（头发、羽毛等）掉落；欠缺
 4-N1::2-中频,抜群,⓪,名・ナ形,ばつぐん,超群
 4-N1::3-低频,抜粋,⓪,名・他動3,ばっすい,摘录
 3-N2::2-中低频,判,①,名,はん,图章；（纸张大小）开数
 3-N2::2-中低频,半数,③,名,はんすう,半数
 4-N1::3-低频,販路,①,名,はんろ,销路
 4-N1::1-高频,煩雑,⓪,名・ナ形,はんざつ,繁杂，麻烦
 4-N1::2-中频,番人,③,名,ばんにん,值班人，看守人
 4-N1::3-低频,否めない,③,連語,いなめない,不可否认的
 4-N1::1-高频,秘める,②,他動2,ひめる,隐藏，隐秘
 3-N2::2-中低频,肥える,②,自動2,こえる,肥胖；肥沃；鉴赏力强
 4-N1::2-中频,飛躍,⓪,名・自動3,ひやく,跳跃；飞跃；不连贯
 3-N2::2-中低频,備え付ける,⑤⓪,他動2,そなえつける,（将必须品放在固定位置以便随时取用）备置
 4-N1::1-高频,微生物,②,名,びせいぶつ,微生物
 4-N1::1-高频,美化,①,他動3・名,びか,美化
 4-N1::2-中频,美術,①,名,びじゅつ,美术
 4-N1::1-高频,必須,⓪①,ナ形・名,ひっす,必须，必要
 4-N1::3-低频,必然性,⓪,名,ひつぜんせい,必然性
 3-N2::2-中低频,百科,①,名,ひゃっか,百科；百科辞典
 3-N2::2-中低频,票,⓪,名,ひょう,票，选票
